date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,generation fossil,generation renewable,generation other,total load actual,price day ahead,OT
2021-01-11 08:00:00+00:00,-4.99,1023,85,0.89,42,0,0,7305,7131,7177,35427,95.98,100.99
2021-01-11 09:00:00+00:00,-3.65,1024,81,1.34,39,0,0,7752,7622,7175,37741,98.42,103.3
2021-01-11 10:00:00+00:00,-1.04,1025,69,2.24,51,0,0,7621,9544,7177,39010,95.98,101.84
2021-01-11 11:00:00+00:00,0.61,1024,65,1.54,240,0.3,0,7717,10366,7183,39250,83.35,89.51
2021-01-11 12:00:00+00:00,2.25,1024,59,2.24,293,0,0,7453,11535,7184,38788,80,87.29
2021-01-11 13:00:00+00:00,3.14,1023,56,1.54,150,0,0,7174,12328,7178,38926,80.98,88.21
2021-01-11 14:00:00+00:00,3.65,1023,56,1.79,158,0,0,7219,13094,7174,38061,77.75,84.66
2021-01-11 15:00:00+00:00,4.03,1023,56,1.79,180,0,0,7378,13085,7173,37192,75.02,80.9
2021-01-11 16:00:00+00:00,4,1023,54,1.54,190,0,0,7659,11617,7174,36709,83.35,88.75
2021-01-11 17:00:00+00:00,1.97,1024,66,1.54,130,0,0,8244,8166,7174,36932,98.13,103.62
2021-01-11 18:00:00+00:00,-0.32,1025,77,1.54,270,0,0,9079,5738,7174,39064,109.37,118.56
2021-01-11 19:00:00+00:00,-0.86,1026,76,0,0,0,0,9701,5241,7174,40559,120,129.44
2021-01-11 20:00:00+00:00,-1.42,1027,78,1.54,270,0,0,10000,5279,7176,40942,121.14,129.9
2021-01-11 21:00:00+00:00,-1.6,1027,79,1.03,0,0,0,9561,4706,7175,40053,120,127.75
2021-01-11 22:00:00+00:00,-3.62,1028,88,0,0,0,0,9069,4702,7176,36996,105,112.06
2021-01-11 23:00:00+00:00,-3.92,1028,86,0.45,202,0,0,8216,5591,7175,33194,85.26,91.45
2021-01-12 00:00:00+00:00,-4.62,1029,87,1.79,59,0,0,7448,5839,7173,30204,75.32,80.12
2021-01-12 01:00:00+00:00,-4.93,1030,79,1.34,65,0,0,6959,6127,7173,27821,62.5,68.23
2021-01-12 02:00:00+00:00,-5.45,1030,80,0.89,45,0,0,6962,5781,7170,26584,56.5,62.13
2021-01-12 03:00:00+00:00,-5.41,1030,74,1.34,48,0,0,6471,5805,7171,26019,55.68,60.7
2021-01-12 04:00:00+00:00,-6.35,1030,81,1.34,33,0,0,6284,5929,7170,25941,55.18,60.32
2021-01-12 05:00:00+00:00,-6.89,1030,84,0,0,0,0,6740,5902,7171,26462,56.01,61.17
2021-01-12 06:00:00+00:00,-7.44,1030,83,1.34,62,0,0,7883,4201,7170,29098,66.64,70.94
2021-01-12 07:00:00+00:00,-8.12,1031,81,1.34,52,0,0,10052,3192,7169,33472,84.05,86.06
2021-01-12 08:00:00+00:00,-8.2,1031,83,1.03,340,0,0,11288,2176,7173,37012,98.42,104.18
2021-01-12 09:00:00+00:00,-3.97,1032,80,0.51,0,0,0,11916,3371,7168,38973,103.04,111.05
2021-01-12 10:00:00+00:00,-2.26,1034,73,1.34,37,0,0,11622,5757,7173,40083,100.69,108.42
2021-01-12 11:00:00+00:00,-1.42,1033,64,1.79,121,0,0,11678,7740,7175,40064,98.13,106.09
2021-01-12 12:00:00+00:00,0.11,1032,63,1.34,193,0,0,11315,8693,7176,39594,94.05,99.35
2021-01-12 13:00:00+00:00,1.34,1031,58,1.79,225,0,0,11043,9164,7176,39572,94.05,98.26
2021-01-12 14:00:00+00:00,2.24,1030,56,1.54,150,0,0,11066,10342,7174,38618,88.61,92.93
2021-01-12 15:00:00+00:00,2.25,1030,58,1.54,160,0,0,10575,10605,7174,37635,74.37,78.54
2021-01-12 16:00:00+00:00,1.47,1030,60,2.1,150,0,0,10914,9635,7174,37157,75.03,79.24
2021-01-12 17:00:00+00:00,0.33,1030,65,1.03,100,0,0,11637,6053,7174,37450,88.05,94.22
2021-01-12 18:00:00+00:00,-1.84,1031,75,0.51,0,0,0,12763,3866,7175,39561,102.05,111.79
2021-01-12 19:00:00+00:00,-2.5,1031,78,0.45,144,0,0,13181,2883,7176,41112,110.89,122.92
2021-01-12 20:00:00+00:00,-3,1031,78,0.51,170,0,0,13175,2378,7176,41562,114.02,125.57
2021-01-12 21:00:00+00:00,-3.05,1032,76,1.03,50,0,0,12860,2283,7176,40499,107.99,116.54
2021-01-12 22:00:00+00:00,-4.09,1032,81,0.45,158,0,0,11600,2933,7175,37523,90,94.63
2021-01-12 23:00:00+00:00,-4.75,1032,85,1.34,157,0,0,9577,4138,7176,33619,70.61,74.48
2021-01-13 00:00:00+00:00,-5.22,1033,88,1.34,133,0,0,7652,6306,7173,30559,74.91,80.93
2021-01-13 01:00:00+00:00,-5.9,1033,89,0,0,0,0,7066,6023,7172,28069,72.5,78.22
2021-01-13 02:00:00+00:00,-5.97,1032,86,1.79,56,0,0,7034,7553,7173,26765,65,71.03
2021-01-13 03:00:00+00:00,-6.13,1032,78,0.89,214,0,0,7183,8004,7172,26270,63,68.93
2021-01-13 04:00:00+00:00,-6.84,1032,91,1.03,0,0,0,7188,7679,7171,26143,61.35,66.93
2021-01-13 05:00:00+00:00,-7.9,1032,92,1.54,10,0,0,7245,7412,7172,26789,64.85,70.67
2021-01-13 06:00:00+00:00,-7.38,1032,87,1.79,39,0,0,8111,6237,7171,29433,74.01,79.4
2021-01-13 07:00:00+00:00,-7.41,1032,87,0.89,46,0,0,10489,5391,7174,33995,89,91.57
2021-01-13 08:00:00+00:00,-8,1032,86,0.51,0,0,0,11588,4061,7174,37436,97.48,103.18
2021-01-13 09:00:00+00:00,-2.57,1033,76,1.03,210,0,0,11533,5053,7175,39270,99,103.87
2021-01-13 10:00:00+00:00,-1.05,1033,71,1.79,45,0,0,11045,7820,7173,40279,98.37,103.47
2021-01-13 11:00:00+00:00,0.79,1033,62,0.89,209,0,0,10869,8748,7172,40012,97.84,102.89
2021-01-13 12:00:00+00:00,2.93,1031,56,1.79,85,0,0,10345,9172,7170,39385,97.12,102.99
2021-01-13 13:00:00+00:00,4.04,1030,53,1.54,190,0,0,10425,9503,7169,39307,97.12,101.56
2021-01-13 14:00:00+00:00,5.15,1029,49,0.89,203,0,0,10189,10778,7170,38201,97.48,101.9
2021-01-13 15:00:00+00:00,4.56,1029,54,0.89,248,0,0,10419,11159,7171,37369,97.12,101.35
2021-01-13 16:00:00+00:00,3.98,1029,56,1.54,140,0,0,10332,9933,7172,36899,98.37,102.63
2021-01-13 17:00:00+00:00,2.81,1029,60,1.03,0,0,0,10874,6054,7174,37021,100.44,106.52
2021-01-13 18:00:00+00:00,0.04,1029,73,0.51,120,0,0,11680,2093,7173,39154,102.03,111.52
2021-01-13 19:00:00+00:00,-1.07,1030,79,0,0,0,0,11772,871,7172,40633,109.42,119.22
2021-01-13 20:00:00+00:00,-1.11,1030,80,0,0,0,0,11669,735,7174,41026,112.84,122.55
2021-01-13 21:00:00+00:00,-1.75,1030,79,0.51,350,0,0,11357,1424,7173,39911,103.75,111.38
2021-01-13 22:00:00+00:00,-1.59,1031,80,0.51,0,0,0,10716,3246,7174,36940,100.44,105.85
2021-01-13 23:00:00+00:00,-1.66,1030,81,1.34,45,0,0,9742,5555,7174,33282,85.01,88.33
2021-01-14 00:00:00+00:00,-2.69,1030,83,0.89,35,0,0,7968,5814,7173,30129,95,98.66
2021-01-14 01:00:00+00:00,-3.51,1030,85,1.34,29,0,0,7116,7008,7174,27899,70.35,75.95
2021-01-14 02:00:00+00:00,-3.78,1030,86,0.51,320,0,0,7007,7145,7174,26590,67.65,72.53
2021-01-14 03:00:00+00:00,-3.41,1030,83,0.51,350,0,0,6719,8289,7175,26001,62.15,67.56
2021-01-14 04:00:00+00:00,-4.58,1029,87,0.89,41,0,0,6775,9234,7174,25777,60,65.56
2021-01-14 05:00:00+00:00,-4.73,1029,85,0.89,46,0,0,6806,9102,7174,26539,60.39,65.54
2021-01-14 06:00:00+00:00,-5.21,1029,87,0.89,44,0,0,7143,7648,7174,29191,67.65,73.45
2021-01-14 07:00:00+00:00,-4.52,1029,87,1.34,23,0,0,8815,6342,7172,33782,83.22,88.16
2021-01-14 08:00:00+00:00,-4.9,1029,88,1.03,150,0,0,9137,5079,7175,37218,95,100.13
2021-01-14 09:00:00+00:00,-0.66,1030,75,0.89,180,0,0,8830,6370,7180,39019,98.13,102.78
2021-01-14 10:00:00+00:00,-0.64,1030,74,1.03,120,0,0,8950,8536,7176,39921,97,102.24
2021-01-14 11:00:00+00:00,1.87,1030,63,0.89,180,0,0,9001,9726,7178,39663,95,100.49
2021-01-14 12:00:00+00:00,4.05,1028,56,0.89,203,0,0,8689,10764,7181,39067,88.75,94.44
2021-01-14 13:00:00+00:00,5.53,1027,50,0.89,66,0,0,8723,11432,7185,38847,88.31,92.8
2021-01-14 14:00:00+00:00,4.99,1027,53,1.54,140,0,0,8484,12590,7187,37873,88.75,92.65
2021-01-14 15:00:00+00:00,5.66,1026,51,1.79,225,0,0,8365,13163,7186,37004,82.87,86.99
2021-01-14 16:00:00+00:00,4.81,1027,55,1.03,0,0,0,8466,11868,7188,36866,88.75,92.61
2021-01-14 17:00:00+00:00,2.82,1027,61,1.03,130,0,0,8751,8302,7187,37365,95.98,101.32
2021-01-14 18:00:00+00:00,0.44,1027,74,1.03,0,0,0,9154,5420,7188,39323,100.17,109.26
2021-01-14 19:00:00+00:00,-0.69,1028,79,1.54,150,0,0,9816,4066,7191,40690,103.68,113.1
2021-01-14 20:00:00+00:00,-0.4,1028,78,1.54,160,0,0,10130,4460,7188,40988,107.72,117.84
2021-01-14 21:00:00+00:00,-0.56,1029,77,1.03,0,0,0,9910,4720,7178,39810,102.89,112.6
2021-01-14 22:00:00+00:00,-0.61,1029,83,0.51,0,0,0,9214,6251,7180,36953,99.05,105.03
2021-01-14 23:00:00+00:00,-1.18,1029,81,1.54,140,0,0,8928,7518,7182,33363,95.59,100.18
2021-01-15 00:00:00+00:00,-1.99,1029,85,1.03,0,0,0,7902,7225,7180,30407,68.85,73.83
2021-01-15 01:00:00+00:00,-2.33,1029,88,1.03,0,0,0,7317,7638,7180,28111,60,66.67
2021-01-15 02:00:00+00:00,-2.46,1029,86,1.34,339,0,0,7100,8812,7181,26882,55.48,62.01
2021-01-15 03:00:00+00:00,-3.56,1029,86,0.51,0,0,0,7293,9002,7180,26295,54.6,61.23
2021-01-15 04:00:00+00:00,-3.96,1029,91,0.51,340,0,0,7509,9914,7177,26072,52.7,59.97
2021-01-15 05:00:00+00:00,-3.42,1029,90,1.03,40,0,0,7510,9466,7177,26813,54.4,61.24
2021-01-15 06:00:00+00:00,-2.99,1029,89,1.79,78,0,0,7716,6984,7179,29477,62.97,69.71
2021-01-15 07:00:00+00:00,-4.65,1030,86,1.34,64,0,0,9282,5957,7182,33980,77.94,82.12
2021-01-15 08:00:00+00:00,-4.67,1030,90,1.34,80,0,0,10033,4715,7186,37176,90.04,96.19
2021-01-15 09:00:00+00:00,-2.04,1031,86,0.45,45,0,0,10293,6503,7184,38860,97.76,105.84
2021-01-15 10:00:00+00:00,0.2,1032,81,0.89,66,0,0,9214,8541,7185,39686,90.69,97.42
2021-01-15 11:00:00+00:00,2.96,1031,73,2.24,270,0,0,9262,9967,7186,39509,86.97,93.65
2021-01-15 12:00:00+00:00,4.52,1030,68,2.1,240,0,0,9147,10559,7185,38798,79.25,85.9
2021-01-15 13:00:00+00:00,4.99,1029,66,1.54,130,0,0,9106,11174,7185,38552,76.64,82.23
2021-01-15 14:00:00+00:00,4.84,1028,68,2.1,140,0,0,8798,12475,7187,37549,77.14,82.73
2021-01-15 15:00:00+00:00,3.67,1028,70,1.03,220,0,0,8644,12338,7186,36381,76.98,82.53
2021-01-15 16:00:00+00:00,5.6,1028,64,1.03,0,0,0,8818,11418,7186,35774,82,87.45
2021-01-15 17:00:00+00:00,3.43,1028,74,3.1,240,0,0,9292,7949,7187,35707,88.22,94.14
2021-01-15 18:00:00+00:00,1.87,1028,82,2.6,270,0,0,9682,5721,7191,37489,98.02,106.1
2021-01-15 19:00:00+00:00,1.13,1029,84,1.54,260,0,0,9576,5129,7189,39059,96.01,103.34
2021-01-15 20:00:00+00:00,0.56,1029,87,1.03,0,0,0,9634,5199,7181,39313,98.02,105.66
2021-01-15 21:00:00+00:00,-0.21,1029,88,0.89,322,0,0,9407,5206,7180,38633,94.29,100.69
2021-01-15 22:00:00+00:00,-0.44,1029,89,0.51,0,0,0,9339,5460,7177,36112,84.12,89.4
2021-01-15 23:00:00+00:00,-0.43,1029,90,1.54,320,0,0,8470,6965,7180,32791,79,84.88
2021-01-16 00:00:00+00:00,-2.09,1029,93,1.54,10,0,0,7208,7911,7179,30254,64.37,70.13
2021-01-16 01:00:00+00:00,-1.97,1029,91,1.03,0,0,0,6308,8848,7181,27810,59.91,66.52
2021-01-16 02:00:00+00:00,-2.97,1029,91,0.45,162,0,0,6140,10414,7179,26272,55.1,61.88
2021-01-16 03:00:00+00:00,-2.48,1029,87,0.51,0,0,0,6105,11098,7178,25508,52.2,59.38
2021-01-16 04:00:00+00:00,-3.31,1029,89,0.51,200,0,100,6130,11203,7179,25097,52,59.37
2021-01-16 05:00:00+00:00,-3.05,1030,90,0.45,117,0,0,6125,11101,7180,25043,52,59.28
2021-01-16 06:00:00+00:00,-4.22,1030,90,0,0,0,0,6834,10451,7179,25655,53.56,60.85
2021-01-16 07:00:00+00:00,-4.12,1030,90,0.51,0,0,20,7393,9114,7179,27099,54.3,60.85
2021-01-16 08:00:00+00:00,-3.64,1030,90,1.03,0,0,40,7299,6910,7180,28762,61.96,68.12
2021-01-16 09:00:00+00:00,-2.25,1031,85,1.34,70,0,0,7493,6589,7179,31652,66.69,71.43
2021-01-16 10:00:00+00:00,1.48,1031,77,0.89,68,0,0,7023,8373,7179,33893,70.09,73.32
2021-01-16 11:00:00+00:00,3.86,1031,66,0.89,158,0,0,6941,9052,7178,34219,69.05,72.62
2021-01-16 12:00:00+00:00,5.7,1030,60,0.51,230,0,0,6800,9394,7178,33508,68.05,72.46
2021-01-16 13:00:00+00:00,6.2,1029,65,0.51,0,0,0,6748,8443,7178,33583,66.69,71.02
2021-01-16 14:00:00+00:00,7.26,1029,56,3.1,190,0,0,6485,8796,7178,33084,67.54,71.93
2021-01-16 15:00:00+00:00,6.18,1028,60,3.1,150,0,0,6277,8861,7176,31803,65.5,69.79
2021-01-16 16:00:00+00:00,5.8,1029,59,2.1,130,0,0,6426,8029,7175,30932,66.69,70.95
2021-01-16 17:00:00+00:00,4.51,1029,69,1.54,140,0,0,7368,4732,7174,30767,70.09,73.89
2021-01-16 18:00:00+00:00,2.11,1030,79,1.54,140,0,0,8680,1758,7176,32954,83.94,89.96
2021-01-16 19:00:00+00:00,1.08,1030,80,0,0,0,0,9680,810,7178,34712,88.82,96.47
2021-01-16 20:00:00+00:00,1.23,1030,80,0.45,211,0,0,9737,807,7180,35453,93.79,100.85
2021-01-16 21:00:00+00:00,0.02,1031,87,0,0,0,0,9776,753,7179,35500,89.03,95.56
2021-01-16 22:00:00+00:00,0.21,1031,85,0.45,183,0,0,9517,1577,7179,33979,83.67,87.28
2021-01-16 23:00:00+00:00,-0.06,1032,84,0.89,45,0,0,8798,2925,7178,31098,70.24,74.54
2021-01-17 00:00:00+00:00,-1.32,1032,89,0,0,0,0,7331,4623,7176,28122,66.05,71.67
2021-01-17 01:00:00+00:00,-1.81,1031,89,0,0,0,0,6417,5943,7176,25574,60,66.12
2021-01-17 02:00:00+00:00,-1.91,1031,86,2.68,66,0,0,6268,6887,7176,24001,55.25,62.3
2021-01-17 03:00:00+00:00,-1.51,1031,78,1.79,66,0,0,6184,7461,7176,23168,55,62.65
2021-01-17 04:00:00+00:00,-2.68,1031,83,1.79,64,0,0,6053,8048,7173,22799,54.99,62.57
2021-01-17 05:00:00+00:00,-3.19,1031,88,0.89,55,0,0,5883,8394,7177,22738,54.99,62.33
2021-01-17 06:00:00+00:00,-3.55,1031,86,2.24,69,0,0,6312,8368,7177,23228,54.99,62.63
2021-01-17 07:00:00+00:00,-3.79,1031,84,2.1,50,0,0,6899,8360,7177,24144,55.25,62.73
2021-01-17 08:00:00+00:00,-4.36,1032,85,1.34,48,0,0,6619,7906,7178,25130,55.68,63.59
2021-01-17 09:00:00+00:00,-1.48,1032,80,1.79,48,0,0,6418,8200,7177,27429,59.69,67.08
2021-01-17 10:00:00+00:00,2.16,1033,62,1.34,77,0,0,6309,9384,7178,29783,61.17,66.75
2021-01-17 11:00:00+00:00,3.64,1033,59,0.89,80,0,2,6080,10939,7178,30731,62.4,67.49
2021-01-17 12:00:00+00:00,4.72,1032,51,2.1,100,0,0,6126,11965,7176,30680,63.45,69.25
2021-01-17 13:00:00+00:00,5.22,1030,49,1.54,120,0,0,6208,12888,7176,31202,61.75,67.75
2021-01-17 14:00:00+00:00,7.01,1029,42,1.03,200,0,0,6367,13264,7175,31145,61.69,68.07
2021-01-17 15:00:00+00:00,7.96,1029,44,1.03,180,0,0,6455,13950,7174,29869,55.18,61.43
2021-01-17 16:00:00+00:00,6.4,1029,48,1.54,120,0,0,6352,12281,7173,28793,60.6,66.63
2021-01-17 17:00:00+00:00,4.82,1029,55,1.54,140,0,0,7062,8408,7173,28782,67.05,73.22
2021-01-17 18:00:00+00:00,2.12,1029,68,1.03,120,0,0,7635,5198,7174,31474,72,78.3
2021-01-17 19:00:00+00:00,1.29,1030,72,0.51,30,0,0,8564,3814,7175,33674,82.01,87.62
2021-01-17 20:00:00+00:00,0.92,1030,70,1.03,0,0,0,9021,2585,7176,34987,86.6,93.99
2021-01-17 21:00:00+00:00,0.49,1030,73,1.54,10,0,0,9166,1420,7176,34889,87.84,94.88
2021-01-17 22:00:00+00:00,0.56,1030,76,1.03,0,0,0,8815,1771,7177,33277,83.67,87.82
2021-01-17 23:00:00+00:00,0.09,1030,78,0,0,0,0,8059,3109,7175,30439,70.97,75.83
2021-01-18 00:00:00+00:00,-0.12,1030,77,1.34,90,0,0,7940,3656,7176,27432,81.28,84.49
2021-01-18 01:00:00+00:00,-0.57,1030,78,1.54,360,0,0,7976,4241,7176,25470,79.53,83.18
2021-01-18 02:00:00+00:00,-0.62,1029,77,1.34,45,0,0,7592,3916,7177,24303,72.05,76
2021-01-18 03:00:00+00:00,0.07,1029,74,1.34,54,0,0,7277,3722,7177,23621,70.5,74.5
2021-01-18 04:00:00+00:00,-1.88,1029,84,0.51,0,0,0,7694,3402,7179,23806,70,74.24
2021-01-18 05:00:00+00:00,-1.25,1029,81,0.89,49,0,0,7840,2746,7180,24699,74.69,78.23
2021-01-18 06:00:00+00:00,-2.3,1030,87,0.45,45,0,0,8533,1242,7180,28039,77.84,82.64
2021-01-18 07:00:00+00:00,-2.77,1030,89,0.45,140,0,0,11119,866,7184,32878,80.22,82.64
2021-01-18 08:00:00+00:00,-1.9,1030,83,1.79,51,0,0,12182,-679,7190,36401,83.59,88.03
2021-01-18 09:00:00+00:00,0.03,1030,78,2.24,58,0,0,12304,-63,7187,38053,85.66,90.33
2021-01-18 10:00:00+00:00,2.01,1031,74,1.79,79,0,0,12256,2487,7186,38858,83.05,89.26
2021-01-18 11:00:00+00:00,4.32,1031,69,1.03,130,0,0,11956,4050,7186,38617,77.84,82.36
2021-01-18 12:00:00+00:00,6.88,1030,63,1.03,140,0,0,11663,4847,7186,37937,77.69,83.23
2021-01-18 13:00:00+00:00,7.64,1029,61,1.54,110,0,0,11688,5110,7181,37759,76.59,80.42
2021-01-18 14:00:00+00:00,8.47,1028,58,2.1,90,0,0,11079,5078,7183,36848,73.22,77.3
2021-01-18 15:00:00+00:00,8.24,1028,58,1.54,110,0,0,10859,4851,7188,35898,72.05,76.54
2021-01-18 16:00:00+00:00,8.6,1028,57,1.03,140,0,0,11112,3070,7184,35284,75.84,80.17
2021-01-18 17:00:00+00:00,6.55,1028,67,1.03,140,0,0,12049,-766,7186,35324,82.89,89.5
2021-01-18 18:00:00+00:00,4.13,1028,78,1.03,0,0,0,13153,-4760,7187,37082,92.81,105.72
2021-01-18 19:00:00+00:00,3.27,1029,83,1.54,160,0,0,14196,-6095,7187,38802,110.9,122.16
2021-01-18 20:00:00+00:00,2.03,1029,88,1.54,360,0,0,14690,-5823,7184,39301,115.98,128.76
2021-01-18 21:00:00+00:00,0.92,1029,94,1.54,350,0,0,14132,-4765,7178,38061,99.01,109.39
2021-01-18 22:00:00+00:00,1.66,1029,88,1.54,350,0,0,12622,-3189,7178,35118,83.39,86.68
2021-01-18 23:00:00+00:00,1.03,1029,91,2.1,10,0,0,10994,-1401,7181,31648,73.21,76.66
2021-01-19 00:00:00+00:00,0.8,1029,90,1.79,26,0,0,7855,-484,7180,29207,84.05,86.89
2021-01-19 01:00:00+00:00,0.51,1029,92,1.79,45,0,0,6808,1389,7181,27082,70.79,74.08
2021-01-19 02:00:00+00:00,-0.03,1029,92,1.79,40,0,0,6327,2290,7180,25872,63.05,66.73
2021-01-19 03:00:00+00:00,0.16,1029,89,1.34,38,0,0,6234,3264,7178,25522,59.5,63.43
2021-01-19 04:00:00+00:00,-1.19,1029,89,1.34,27,0,0,6020,4472,7178,25324,58.22,62.32
2021-01-19 05:00:00+00:00,-1.13,1028,93,2.24,28,0,0,6170,4923,7180,26147,59.35,63.25
2021-01-19 06:00:00+00:00,-1.44,1029,92,1.79,32,0,0,7156,3950,7179,29007,61.8,66
2021-01-19 07:00:00+00:00,-1.44,1029,93,1.79,34,0,0,9114,3359,7180,33607,74.39,79.56
2021-01-19 08:00:00+00:00,-1.42,1029,91,1.34,36,0,0,9748,2375,7188,36889,91.2,97.99
2021-01-19 09:00:00+00:00,-0.71,1029,86,1.79,53,0,40,9526,3727,7179,38546,93.72,99.27
2021-01-19 10:00:00+00:00,2.45,1029,80,1.79,51,0,26,9414,6454,7177,39198,91.79,97.5
2021-01-19 11:00:00+00:00,4.44,1028,74,2.24,52,0,0,9365,7942,7176,38773,86.48,91.57
2021-01-19 12:00:00+00:00,5.41,1027,71,1.54,100,0,0,9240,8315,7140,38028,84,89.71
2021-01-19 13:00:00+00:00,5.18,1026,69,1.03,90,0,0,9236,8581,7133,38008,80,84.72
2021-01-19 14:00:00+00:00,6.6,1025,66,2.1,120,0,20,9057,8792,7133,36881,74.29,79.09
2021-01-19 15:00:00+00:00,5.49,1024,70,2.1,110,0,40,8809,8015,7132,35957,70.9,75.72
2021-01-19 16:00:00+00:00,5.78,1024,68,2.1,100,0,75,8970,7278,7135,35459,73.35,78.27
2021-01-19 17:00:00+00:00,4.83,1023,74,1.54,110,0,75,9323,5038,7135,35750,78.49,83.34
2021-01-19 18:00:00+00:00,3.63,1023,79,1.54,200,0,40,9750,3525,7136,37636,84.69,92.19
2021-01-19 19:00:00+00:00,2.66,1023,81,0,0,0,0,10246,3565,7139,39272,91.2,98.83
2021-01-19 20:00:00+00:00,1.39,1023,91,1.03,0,0,0,10309,4381,7138,39775,91.97,101.19
2021-01-19 21:00:00+00:00,1.23,1022,95,1.54,20,0,0,9644,4973,7128,38504,84.69,92.97
2021-01-19 22:00:00+00:00,0.61,1022,94,1.54,360,0,0,8342,7442,7130,35246,69.05,75.54
2021-01-19 23:00:00+00:00,0.44,1021,93,1.54,360,0,0,6886,9052,7129,31763,58.2,63.83
2021-01-20 00:00:00+00:00,-0.17,1021,94,0,0,0,0,5426,10000,7128,29105,50.15,54.82
2021-01-20 01:00:00+00:00,0.61,1020,91,0.89,157,0,100,4891,10856,7126,26922,44.7,49.87
2021-01-20 02:00:00+00:00,0.68,1019,90,1.34,90,0,75,4964,12256,7125,25641,40.25,45.51
2021-01-20 03:00:00+00:00,1.59,1019,85,1.79,198,0,75,4747,14341,7127,25129,38.49,44.79
2021-01-20 04:00:00+00:00,1.61,1018,86,0.89,143,0,100,4941,15032,7126,24831,29.67,36.44
2021-01-20 05:00:00+00:00,2.01,1017,87,2.1,90,0,75,4991,15231,7126,25490,36.65,42.62
2021-01-20 06:00:00+00:00,2.33,1016,87,1.54,100,0,75,5039,14404,7124,28250,44.97,49.81
2021-01-20 07:00:00+00:00,2.79,1016,87,2.6,120,0.36,100,5278,12732,7123,32772,56.12,59.99
2021-01-20 08:00:00+00:00,2.9,1015,90,1.79,158,0.51,100,5280,11596,7126,36087,60.69,65.42
2021-01-20 09:00:00+00:00,3.18,1014,92,4.63,130,0.57,100,5478,11103,7137,37633,64.05,68.55
2021-01-20 10:00:00+00:00,3.32,1014,94,4.12,120,0.1,75,5215,11458,7145,38752,63.83,69.54
2021-01-20 11:00:00+00:00,3.92,1014,93,2.24,158,0.18,100,5265,12365,7137,39240,59.64,65.78
2021-01-20 12:00:00+00:00,4.33,1013,93,2.68,165,0.25,75,5460,13758,7125,39451,55.01,62.47
2021-01-20 13:00:00+00:00,4.8,1012,91,2.68,135,0.1,75,5203,14510,7132,39610,51.6,57.96
2021-01-20 14:00:00+00:00,5.64,1011,90,5.7,180,0.14,20,5174,15974,7133,38597,49.86,56.14
2021-01-20 15:00:00+00:00,6.38,1010,87,3.58,204,0,75,5158,16714,7135,37302,44.95,51.55
2021-01-20 16:00:00+00:00,5.96,1010,91,3.13,196,0.1,75,5219,16037,7135,36868,48.03,54.6
2021-01-20 17:00:00+00:00,5.69,1010,93,1.79,135,0.34,75,5407,13562,7177,36783,54.01,60.46
2021-01-20 18:00:00+00:00,5.41,1010,95,3.6,350,0.25,75,5288,12087,7182,37838,58.2,66.1
2021-01-20 19:00:00+00:00,5.19,1010,94,2.68,210,0.63,75,5425,11630,7183,38858,64.69,72.45
2021-01-20 20:00:00+00:00,5.33,1011,94,2.68,225,0.34,40,5626,11979,7182,39007,67.9,75.38
2021-01-20 21:00:00+00:00,5.26,1011,95,3.13,203,0.25,20,5252,12877,7176,37640,62.69,69.35
2021-01-20 22:00:00+00:00,5.61,1011,94,2.24,197,0.59,100,4860,15006,7175,34573,51.05,57.21
2021-01-20 23:00:00+00:00,6.46,1012,94,5.7,230,0,75,5100,17467,7177,31064,42.7,49.87
2021-01-21 00:00:00+00:00,6.88,1012,94,6.2,230,0,100,4815,18649,7172,28795,30.7,36.11
2021-01-21 01:00:00+00:00,5.88,1012,95,5.14,230,0,100,4492,19639,7171,26831,21.12,27.77
2021-01-21 02:00:00+00:00,6.37,1013,92,7.2,230,0,75,4401,20377,7169,25437,11.19,18.4
2021-01-21 03:00:00+00:00,6.74,1014,96,6.7,220,0,100,4598,19597,7169,24910,3.67,11.92
2021-01-21 04:00:00+00:00,7,1014,92,6.7,220,0,75,4595,20241,7169,24660,3.15,11.67
2021-01-21 05:00:00+00:00,6.86,1014,95,6.2,230,0,100,4667,20031,7171,25287,16.77,24.29
2021-01-21 06:00:00+00:00,6.76,1015,92,7.2,240,0.25,75,4705,19085,7173,28136,37.5,42.45
2021-01-21 07:00:00+00:00,7.29,1015,92,6.2,230,0,100,5291,14953,7175,32524,49.52,53.72
2021-01-21 08:00:00+00:00,7.32,1015,96,7.72,240,0,75,4985,12301,7179,35392,56.3,61.92
2021-01-21 09:00:00+00:00,7.63,1015,89,7.2,240,0.25,40,5152,11601,7183,36769,58.75,63.8
2021-01-21 10:00:00+00:00,7.87,1015,89,7.2,230,0,100,5161,13959,7181,37490,55.84,61.82
2021-01-21 11:00:00+00:00,8.39,1015,88,7.6,220,0.25,100,4839,16238,7161,37278,54.28,60.59
2021-01-21 12:00:00+00:00,8.97,1015,83,8.05,231,0,100,4819,18604,7172,37088,50.56,57.91
2021-01-21 13:00:00+00:00,9.46,1014,80,9.3,230,0,75,4885,19102,7171,36887,49.72,55.68
2021-01-21 14:00:00+00:00,9.48,1013,86,8.8,220,0,100,4944,19575,7176,36067,43.73,50.21
